Scheme,DXCC,Reference,Name,Type,Lat,Long,Locator
UKBOTA,223,B/G-1881,RAF Ludford Magna WW2 bomb storage bunker,WW2 Storage Bunker,53.37379,-0.19265,IO93VI
UKBOTA,223,B/G-1882,"Hornsea #1, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,53.91664,-0.17648,IO93VV
UKBOTA,223,B/G-1883,"Atwick #1, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,53.95713,-0.19203,IO93VW
UKBOTA,223,B/G-1884,"Atwick #2, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,53.93910,-0.17874,IO93VW
UKBOTA,223,B/G-1885,"Skipsea #1, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,53.98457,-0.20615,IO93VX
UKBOTA,223,B/G-1886,"Skipsea #2, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,53.97429,-0.20132,IO93VX
UKBOTA,223,B/G-1887,"Aldbrough #1, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,53.83124,-0.08787,IO93WT
UKBOTA,223,B/G-1888,"Hornsea #2, coastal defence bunker",WW2 Coastal Defence Bunker,53.90591,-0.16147,IO93WV
UKBOTA,223,B/G-1889,"Mappleton, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,53.87965,-0.13718,IO93WV
UKBOTA,223,B/G-1890,"Tunstall, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,53.75885,-0.00424,IO93XS
UKBOTA,223,B/G-1891,"Aldbrough #2, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,53.82341,-0.07766,IO93XT
UKBOTA,223,B/G-1892,"Aldbrough #3, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,53.81544,-0.06876,IO93XT
UKBOTA,223,B/G-1893,ROC Scariston,ROC Bunker,54.39861,-1.66571,IO94EJ
UKBOTA,223,B/G-1894,"WW2 Air radid shelter, Hutton Henry",WW2 Air Raid Shelter,54.71724,-1.34454,IO94HR
UKBOTA,223,B/G-1895,ROC Horden,ROC Bunker,54.74392,-1.29504,IO94IR
UKBOTA,223,B/G-1896,"WW2 Hawthorn Dene, Coastal Defences",WW2 Coastal Defence Bunker,54.80647,-1.31456,IO94IT
UKBOTA,223,B/G-1897,"WW2 Seaham Harbour, Coastal Defences (x2)",WW2 Coastal Defence Bunker,54.83489,-1.32487,IO94IU
UKBOTA,223,B/G-1898,"WW2 South Gare, Redcar, Coastal Defences",WW2 Coastal Defence Bunker,54.63844,-1.14130,IO94KP
UKBOTA,223,B/G-1899,"Skinningrove Beach, Coastal Defences",WW2 Coastal Defence Bunker,54.57046,-0.89098,IO94NN
UKBOTA,223,B/G-1900,"Cayton Sands, Coastal defence bunker",WW2 Coastal Defence Bunker,54.24296,-0.35667,IO94TF
UKBOTA,223,B/G-1901,"WW2 Air raid shelter, St Thomas's School, Scarborough",WW2 Air Raid Shelter,54.28460,-0.39608,IO94TG
UKBOTA,223,B/G-1902,"Hunmanby Sands, coastal defence bunker",WW2 Coastal Defence Bunker,54.18504,-0.27581,IO94UE
UKBOTA,223,B/G-1903,"Reighton Moor, coastal defence bunker",WW2 Coastal Defence Bunker,54.17074,-0.26704,IO94UE
UKBOTA,223,B/G-1904,"Bramston #3, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,54.02230,-0.22414,IO94VA
UKBOTA,223,B/G-1905,"Bramston #2, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,54.03427,-0.22101,IO94VA
UKBOTA,223,B/G-1906,"Bramston #4, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,54.01008,-0.21461,IO94VA
UKBOTA,223,B/G-1907,"Carnaby, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,54.06014,-0.21716,IO94VB
UKBOTA,223,B/G-1908,"Bramston #1, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,54.04698,-0.21676,IO94VB
UKBOTA,223,B/G-1909,"Speeton Sands, coastal defence bunker",WW2 Coastal Defence Bunker,54.16167,-0.23737,IO94VD
UKBOTA,223,B/G-1910,"Bempton Grange, coast defence bunker (x2)",WW2 Coastal Defence Bunker,54.14537,-0.17831,IO94VD
UKBOTA,223,B/G-1911,"Flamborough Head #2, coastal defence bunker (x3)",WW2 Coastal Defence Bunker,54.10591,-0.14267,IO94WC
UKBOTA,223,B/G-1912,"Flamborough, coastal defence bunker",WW2 Coastal Defence Bunker,54.12207,-0.08918,IO94WC
UKBOTA,223,B/G-1913,"Flamborough Head #1, coastal defence bunker (x3)",WW2 Coastal Defence Bunker,54.11893,-0.08404,IO94WC
UKBOTA,223,B/G-1914,"Thornwick Bay, coastal defence bunker",WW2 Coastal Defence Bunker,54.13066,-0.11306,IO94WD
UKBOTA,223,B/G-1915,ROC Rothbury,ROC Bunker,55.28572,-1.89667,IO95BG
UKBOTA,223,B/G-1916,ROC Chatton,ROC Bunker,55.55179,-1.91405,IO95BN
UKBOTA,223,B/G-1917,"WW2 Air raid shelter, Hastings",WW2 Air Raid Shelter,50.86552,0.59783,JO00HU
UKBOTA,223,B/G-1918,"RAF Hundson, WW2 base defence bunker cluster",WW2 Airfield Defences,51.80850,0.06568,JO01AT
UKBOTA,223,B/G-1919,ROC Knockholt,ROC Bunker,51.33336,0.11177,JO01BI
UKBOTA,223,B/G-1920,Erith Hospital Bunkers,WW2 Underground hospital,51.47699,0.16673,JO01CL
UKBOTA,223,B/G-1921,"Isle of Grain, coastal defence bunker",WW2 Coastal Defence Bunker,51.47272,0.62529,JO01HL
UKBOTA,223,B/G-1922,"Two Tree Island, Leigh-on-Sea, coastal defence bunker",WW2 Coastal Defence Bunker,51.53649,0.64028,JO01HM
UKBOTA,223,B/G-1923,"The Stone, Ramsey Marsh, coastal defence bunker",WW2 Coastal Defence Bunker,51.71662,0.83089,JO01JR
UKBOTA,223,B/G-1924,"Bradwell-on-Sea, coastal defence bunker",WW2 Coastal Defence Bunker,51.74273,0.89386,JO01KR
UKBOTA,223,B/G-1925,"Bradwell Waterside, coastal defence bunker",WW2 Coastal Defence Bunker,51.74558,0.90412,JO01KR
UKBOTA,223,B/G-1926,"Foulness Island, coastal defence bunker",WW2 Coastal Defence Bunker,51.62008,0.94719,JO01LO
UKBOTA,223,B/G-1927,"Bradwell-on-Sea., coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,51.73930,0.94014,JO01LR
UKBOTA,223,B/G-1928,"Dymchurch, coastal defence bunker",WW2 Coastal Defence Bunker,51.05908,1.04805,JO01MB
UKBOTA,223,B/G-1929,"Lee-over-Sands, coastal defence bunker",WW2 Coastal Defence Bunker,51.77071,1.05723,JO01MS
UKBOTA,223,B/G-1930,"St. Osyth, coastal defence bunker",WW2 Coastal Defence Bunker,51.77566,1.08249,JO01MS
UKBOTA,223,B/G-1931,"Mersea Island, coastal defence bunker",WW2 Coastal Defence Bunker,51.79901,1.00566,JO01MT
UKBOTA,223,B/G-1932,"Jaywick, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,51.77632,1.11036,JO01NS
UKBOTA,223,B/G-1933,"Holland Haven, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,51.81144,1.21918,JO01OT
UKBOTA,223,B/G-1934,"Walton-on-the-Naze, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,51.86525,1.29052,JO01PU
UKBOTA,223,B/G-1935,"Irlams Beach, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,51.90795,1.25562,JO01PV
UKBOTA,223,B/G-1936,"Trimley St. Mary, coastal defence bunker",WW2 Coastal Defence Bunker,51.96446,1.30365,JO01PX
UKBOTA,223,B/G-1937,"Cinque Ports, coastal defence bunker",WW2 Coastal Defence Bunker,51.24826,1.39515,JO01QF
UKBOTA,223,B/G-1938,"Pegwell Bay, coastal defence bunker",WW2 Coastal Defence Bunker,51.31878,1.35622,JO01QH
UKBOTA,223,B/G-1939,"Holbeach St. Marks, coastal defence bunker",WW2 Coastal Defence Bunker,52.88713,0.06134,JO02AV
UKBOTA,223,B/G-1940,"The Haven, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,52.92949,0.06218,JO02AW
UKBOTA,223,B/G-1941,"Freiston Shore #3, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,52.95243,0.07629,JO02AW
UKBOTA,223,B/G-1942,"Freiston Shore #2, coastal defence bunker",WW2 Coastal Defence Bunker,52.95489,0.07661,JO02AW
UKBOTA,223,B/G-1943,"Freiston Shore #1, coastal defence bunker",WW2 Coastal Defence Bunker,52.95866,0.07702,JO02AX
UKBOTA,223,B/G-1944,"Holbeach St. Matthew, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,52.88451,0.09358,JO02BV
UKBOTA,223,B/G-1945,"Butterwick #3, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,52.97137,0.09451,JO02BX
UKBOTA,223,B/G-1946,"Butterwick #2, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,52.97870,0.10104,JO02BX
UKBOTA,223,B/G-1947,"Butterwick #1, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,52.98937,0.11411,JO02BX
UKBOTA,223,B/G-1948,"Gedney, coastal defence bunker",WW2 Coastal Defence Bunker,52.83280,0.19496,JO02CT
UKBOTA,223,B/G-1949,"Titchwell Marsh, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,52.96930,0.60503,JO02HX
UKBOTA,223,B/G-1950,"Cley-next-the-Sea, coastal defence bunker",WW2 Coastal Defence Bunker,52.95502,1.05231,JO02MW
UKBOTA,223,B/G-1951,"Cley Eye, coastal defence bunker",WW2 Coastal Defence Bunker,52.96491,1.05091,JO02MX
UKBOTA,223,B/G-1952,"Weybourne Hope., coastal defence bunker",WW2 Coastal Defence Bunker,52.94763,1.14358,JO02NW
UKBOTA,223,B/G-1953,"Weybourne Hope., coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,52.94673,1.16410,JO02NW
UKBOTA,223,B/G-1954,"Beeston Regis., coastal defence bunker",WW2 Coastal Defence Bunker,52.93995,1.24182,JO02OW
UKBOTA,223,B/G-1955,"Runton, coastal defence bunker",WW2 Coastal Defence Bunker,52.93619,1.28025,JO02PW
UKBOTA,223,B/G-1956,"Bawdsey, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,52.00061,1.42339,JO02RA
UKBOTA,223,B/G-1957,"Alderton, coastal defence bunker",WW2 Coastal Defence Bunker,52.02732,1.44277,JO02RA
UKBOTA,223,B/G-1958,"Oxley Marshes, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,52.04339,1.45262,JO02RB
UKBOTA,223,B/G-1959,"Barthorp's Creek, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,52.04853,1.46270,JO02RB
UKBOTA,223,B/G-1960,"Colony Marsh, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,52.05482,1.47533,JO02RB
UKBOTA,223,B/G-1961,"Bacton, coastal defence bunker",WW2 Coastal Defence Bunker,52.85334,1.47575,JO02RU
UKBOTA,223,B/G-1962,"Happisburgh, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,52.81956,1.54252,JO02ST
UKBOTA,223,B/G-1963,"Sizewell, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,52.20559,1.62113,JO02TE
UKBOTA,223,B/G-1964,"Waxham, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,52.78010,1.61914,JO02TS
UKBOTA,223,B/G-1965,"Kessingland #2, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,52.41560,1.71750,JO02UJ
UKBOTA,223,B/G-1966,"Kessingland #1, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,52.42038,1.72804,JO02UK
UKBOTA,223,B/G-1967,"Great Yarmouth, WW2 Command Bunker",WW2 Defence Bunker,52.58012,1.71285,JO02UN
UKBOTA,223,B/G-1968,"Mautby, WW2 Command Bunker ",WW2 Defence Bunker,52.63917,1.67394,JO02UP
UKBOTA,223,B/G-1969,"Gunton Sands, coastal defence bunker",WW2 Coastal Defence Bunker,52.49944,1.75392,JO02VL
UKBOTA,223,B/G-1970,"Holmpton, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,53.70073,0.06888,JO03AQ
UKBOTA,223,B/G-1971,"Waxholme, coastal defence bunker",WW2 Coastal Defence Bunker,53.74361,0.01575,JO03AR
UKBOTA,223,B/G-1972,"Spurn Point, coastal defence bunker",WW2 Coastal Defence Bunker,53.57771,0.11497,JO03BN
UKBOTA,223,B/G-1973,"Kilnsea #1, coastal defence bunker",WW2 Coastal Defence Bunker,53.62337,0.13609,JO03BO
UKBOTA,223,B/G-1974,"Kilnsea #2, coastal defence bunker",WW2 Coastal Defence Bunker,53.61576,0.14027,JO03BO
UKBOTA,223,B/G-1975,"Easington, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,53.63597,0.13308,JO03BP
UKBOTA,223,B/G-1976,"Wrangle, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,53.05173,0.17496,JO03CB
UKBOTA,223,B/G-1977,"Theddlethorpe St. Helen #2, coastal defence bunker",WW2 Coastal Defence Bunker,53.37015,0.23642,JO03CI
UKBOTA,223,B/G-1978,"Saltfleetby, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,53.39098,0.18976,JO03CJ
UKBOTA,223,B/G-1979,"Rimac, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,53.40047,0.21454,JO03CJ
UKBOTA,223,B/G-1980,"Theddlethorpe St. Helen #1, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,53.37785,0.21662,JO03CJ
UKBOTA,223,B/G-1981,"Gibraltar Point, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,53.09474,0.32958,JO03DC
UKBOTA,223,B/G-1982,"Anderby Creek, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,53.26490,0.32068,JO03DG
UKBOTA,223,B/G-1983,"Mablethorpe, coastal defence bunker (cluster)",WW2 Coastal Defence Bunker,53.33287,0.26883,JO03DH
UKBOTA,223,B/G-1984,"Skegness, coastal defence bunker",WW2 Coastal Defence Bunker,53.13793,0.34545,JO03ED
UKBOTA,223,B/G-1985,"Ingoldmells, coastal defence bunker",WW2 Coastal Defence Bunker,53.17781,0.34733,JO03EE
UKBOTA,223,B/G-1986,"Barrow Brow, WW2 Pillbox Bunker",WW2,54.84816,-2.99684,IO84MU
UKBOTA,223,B/G-1987,"Black Riggs, WW2 Pillbox Bunker",WW2,54.50724,-2.18537,IO84VM
UKBOTA,223,B/G-1988,"Coastal Defence Bunker (Cluster), Crimdon Dene",WW2 Coastal Defence Bunker,54.72174,-1.24242,IO94JR
UKBOTA,223,B/G-1989,"Coastal Defence Bunker (cluster), Hempstead",WW2 Coastal Defence Bunker,52.79836,1.58689,JO02TT
UKBOTA,223,B/G-1990,"Coastal Defence Bunker (cluster), Horsey",WW2 Coastal Defence Bunker,52.75750,1.65391,JO02TS
UKBOTA,223,B/G-1991,"Coastal Defence Bunker (Cluster), Studland",WW2 Coastal Defence Bunker,50.65032,-1.95545,IO90AP
UKBOTA,223,B/G-1992,"Coastal Defence Bunker (Cluster), Totland",WW2 Coastal Defence Bunker,50.68811,-1.54272,IO90FQ
UKBOTA,223,B/G-1993,"Coastal Defence Bunker (Cluster), West Bexington ",WW2 Coastal Defence Bunker,50.68089,-2.66938,IO80PQ
UKBOTA,223,B/G-1994,"Coastal Defence Bunker, Eype Mouth",WW2 Coastal Defence Bunker,50.71669,-2.78297,IO80OR
UKBOTA,223,B/G-1995,"Coastal Defence Bunker, Ferring",WW2 Coastal Defence Bunker,50.80297,-0.44182,IO90ST
UKBOTA,223,B/G-1996,"Coastal Defence Bunker, Horden Beach",WW2 Coastal Defence Bunker,54.77378,-1.31334,IO94IS
UKBOTA,223,B/G-1997,"Coastal Defence Bunker, Lyme Regis",WW2 Coastal Defence Bunker,50.73392,-2.92547,IO80MR
UKBOTA,223,B/G-1998,"Coastal Defence Bunker, Scratby",WW2 Coastal Defence Bunker,52.67288,1.71757,JO02UQ
UKBOTA,223,B/G-1999,"Coastal Defence Bunker, Widmouth Bay",WW2 Coastal Defence Bunker,50.78691,-4.55820,IO70RS
UKBOTA,223,B/G-2000,"Coastal OP Bunker, Littlehampton",WW2 Coastal Defence Bunker,50.80097,-0.54274,IO90RT
UKBOTA,223,B/G-2001,"East Gun Battery, Happisburgh",WW2 Gun Battery Bunker,52.83052,1.52451,JO02ST
UKBOTA,223,B/G-2002,"WW2 Pillbox cluster, N of Hartlepool",WW2,54.70651,-1.23737,IO94JQ
UKBOTA,223,B/G-2003,"WW2 Pillbox cluster, West Leigh",WW2,50.87613,-0.96030,IO90MV
UKBOTA,223,B/G-2004,Grasmere Dunmail Bunker (WW2 Pillbox) #1,WW2,54.48429,-3.03362,IO84LL
UKBOTA,223,B/G-2005,Grasmere Dunmail Bunker (WW2 Pillbox) #2,WW2,54.49534,-3.04215,IO84LL
UKBOTA,223,B/G-2006,"Heugh Battery Bunker, Hartlepool",WW2 Gun Battery Bunker,54.69712,-1.17666,IO94JQ
UKBOTA,223,B/G-2007,Liddington Starfish Decoy Bunker,WW2 Decoy Bunker,51.52018,-1.69104,IO91DM
UKBOTA,223,B/G-2008,Munitions Storage Yardley Chase (1),WW2 Storage Bunker,52.18932,-0.77387,IO92OE
UKBOTA,223,B/G-2009,Munitions Storage Yardley Chase (2),WW2 Storage Bunker,52.17779,-0.75288,IO92OE
UKBOTA,223,B/G-2010,"Mustard Gas Store, Riseley",WW1 Munitions Bunker,52.27073,-0.47807,IO92SG
UKBOTA,223,B/G-2011,RAF Thurleigh Bomb Store Bunker (WW2),WW2 Storage Bunker,52.22944,-0.45182,IO92SF
UKBOTA,223,B/G-2012,"RCHQ Chilmark, RAF Chilmark bunker",RCHQ,51.08003,-2.03743,IO81XB
UKBOTA,223,B/G-2013,Ripon Civil Defence Bunker,Civil Defence,54.13560,-1.52392,IO94FD
UKBOTA,223,B/G-2014,ROC Post Hoylake (WW2),ROC Bunker,53.39201,-3.18251,IO83JJ
UKBOTA,223,B/G-2015,"WW2 Airfield Defence Bunker, Greatham",WW2 Airfield Defence,54.63787,-1.23458,IO94JP
UKBOTA,223,B/G-2016,"WW2 Airfield Defence Bunker, RAF West Hartlepool",WW2 Airfield Defence,54.64735,-1.22164,IO94JP
UKBOTA,223,B/G-2017,"WW2 Bunker Cluster + tunnel, Oevn Stones Hill",WW2,53.54165,-1.72949,IO93DM
UKBOTA,223,B/G-2018,"WW2 Bunker Cluster, HMS Forward, Newhaven",WW2,50.80508,0.05713,JO00AT
UKBOTA,223,B/G-2019,"WW2 Ground Defence Bunker,Greymoorhill",WW2,54.92920,-2.94563,IO84MW
UKBOTA,223,B/G-2020,"WW2 Ground Defence Pillbox, Market Drayton",WW2,52.90751,-2.47157,IO82SV
UKBOTA,223,B/G-2021,"WW2 Defence Bunker, Hampermill",WW2,51.63363,-0.41419,IO91TP
UKBOTA,223,B/G-2022,"WW2 Defence Bunker, Tolpitts Lane",WW2,51.63590,-0.43628,IO91SP
UKBOTA,223,B/G-2023,"Chistlehurst Caves, Bromley, WW1 Storage",WW1 Munitions Bunker,51.40740,0.05750,JO01AJ
UKBOTA,223,B/G-2024,"Chistlehurst Caves, Bromley, WW2 Large Air Raid Shelter",WW2,51.40740,0.05750,JO01AJ
UKBOTA,223,B/G-2025,"RAF Bowes Moor, Cotherstone, North Pennines",WW2 Storage Bunker,54.52689,-2.02929,IO84XM
UKBOTA,223,B/G-2026,"RAF Fauld, Sudbury",WW2 Storage Bunker,52.84722,-1.73056,IO92DU
UKBOTA,223,B/G-2027,Denwick bunker,Zero Station bunker,55.45281,-1.71600,IO95DK
UKBOTA,223,B/G-2028,Pica (Moresby Moor) bunker,WW2 Decoy Bunker,54.57730,-3.53324,IO84FN
UKBOTA,223,B/G-2029,Siddick decoy bunker (Workington),WW2 Decoy Bunker,54.67745,-3.53512,IO84FQ
UKBOTA,223,B/G-2030,Edderside (Westnewton) bunker,WW2 Decoy Bunker,54.79634,-3.38817,IO84HT
UKBOTA,223,B/G-2031,Pelutho decoy bunker,WW2 Decoy Bunker,54.79098,-3.39343,IO84HS
UKBOTA,223,B/G-2032,Woodhouse Moor air raid sheler,WW2 Air Raid Shelter,53.81189,-1.56344,IO93FT
UKBOTA,223,B/G-2033,Brighouse bunker,Cold War Bunker,53.87525,-1.37170,IO93HV
UKBOTA,223,B/G-2034,"Music Hall, Shrewsbury bunker",Civil Defence / Cold War ,52.70695,-2.75470,IO82OQ
UKBOTA,223,B/G-2035,Ludlow bunker,Civil Emergency Centre,52.37184,-2.71810,IO82PI
UKBOTA,223,B/G-2036,Evesham  BT Bunker,British Telecomms Bunker,52.08983,-1.95170,IO92AC
UKBOTA,223,B/G-2037,Staverton bunker,USAF Radio Station 2 x Bunkers,52.24446,-1.19880,IO92JF
UKBOTA,223,B/G-2038,Northampton bunker,British Telecomms Bunker,52.23657,-0.88996,IO92NF
UKBOTA,223,B/G-2039,Corby bunker,Sub Regional Control Bunker,52.49090,-0.70388,IO92PL
UKBOTA,223,B/G-2040,Wellingborough bunker,Civil Emergency Centre,52.29826,-0.68165,IO92PH
UKBOTA,223,B/G-2041,RAF Colerne (Chippenham),WW2 Sector HQ & Blast Shelter,51.44440,-2.27886,IO81UK
UKBOTA,223,B/G-2042,RAF Babdown Farm (Tetbury),WW2 Ground Defence Bunker,51.64898,-2.22880,IO81VP
UKBOTA,223,B/G-2043,RAF Hullvington munitions bunker,WW2 Munitions Bunker,51.52420,-2.13774,IO81WM
UKBOTA,223,B/G-2044,RAF Long Newnton (Malmesbury),WW2 Munitions Bunker,51.62637,-2.11075,IO81WP
UKBOTA,223,B/G-2045,Hare Warren bunker,Zero Station bunker,51.05867,-1.87850,IO91BB
UKBOTA,223,B/G-2046,Moors Valley decoy,WW2 Decoy Bunker,50.84910,-1.84953,IO90BU
UKBOTA,223,B/G-2047,Harnham Bunker,Civil Defence Control Centre,51.05810,-1.80160,IO91CB
UKBOTA,223,B/G-2048,Dean's Hill Bunker,WW2 Munitions Bunker,51.03667,-1.62658,IO91EA
UKBOTA,223,B/G-2049,Coleshill house bunker,SOE / SDB Bunker,51.64202,-1.64660,IO91EP
UKBOTA,223,B/G-2050,High Wycombe WW2 bunker,WW2 Military Headquarters bunker,51.68000,-0.80233,IO91OQ
UKBOTA,223,B/G-2051,Rise Hall bunker,WW2 Aux County HQ,53.86140,-0.24751,IO93VU
UKBOTA,223,B/G-2052,RAF Folkingham Decoy Airfield Q/K22a bunker,WW2 Decoy Airfield,52.88028,-0.41701,IO92SV
UKBOTA,223,B/G-2053,Branston Fen Decoy Airfield Q20b bunker,WW2 Decoy Airfield,53.18167,-0.46889,IO93SE
UKBOTA,223,B/G-2054,Potterhanworth Decoy Airfield Q20a bunker,WW2 Decoy Airfield,53.18694,-0.38861,IO93TE
UKBOTA,223,B/G-2055,Gautby Decoy Airfield Q20c bunker,WW2 Decoy Airfield,53.22833,-0.24778,IO93VF
UKBOTA,223,B/G-2056,RAF Pickingham bunker,Cold War Thor Missile Site,52.62569,0.72887,JO02IP
UKBOTA,223,B/G-2057,"Southacre, Norfolk bunker",WW2 Decoy airfield bunker (still remaining),52.68109,0.65731,JO02HQ
UKBOTA,223,B/G-2058,Wendling Bomb Store bunker,WW2 Bomb Store,52.69173,0.85839,JO02KQ
UKBOTA,223,B/G-2059,RAF Hockering bunker,WW2 Forward Ammunition Depot,52.68743,1.06511,JO02MQ
UKBOTA,223,B/G-2060,Hethel bunker,"WW2 Bomb Store, Bunker, Underground HQ",52.56229,1.17940,JO02ON
UKBOTA,223,B/G-2061,Beeston Hall bunker,WW2 HQ Norfolk SDB,52.93353,1.21920,JO02OW
UKBOTA,223,B/G-2062,Hopton bunker,WW2 Air Raid Shelter / Bunker,52.53950,1.72960,JO02UM
UKBOTA,223,B/G-2063,Sherringham bunker,Coastal Defence and Underground HQ,52.94527,1.19750,JO02OW
UKBOTA,223,B/G-2064,Norwich Zero Station bunker,Zero Station bunker,52.62987,1.33150,JO02PP
UKBOTA,223,B/G-2065,Winerton CH Radar bunker,Chain Home (Low) WW2,52.70911,1.69800,JO02UR
UKBOTA,223,B/G-2066,Gorleston (air raid shelters 1),WW2 Air Raid Shelter cluster,52.58336,1.72680,JO02UO
UKBOTA,223,B/G-2067,"Gorleston bunker, battery and HQ",WW2 Heavy AA Battery bunker,52.56093,1.72210,JO02UN
UKBOTA,223,B/G-2068,Gorleston Cliffs Air Raid Shelter Cluster (2),WW2 Air Raid Shelter cluster,52.57042,1.73090,JO02UN
UKBOTA,223,B/G-2069,Gorleston Cliffs Munitions Bunker,WW2 Ammunition Bunker,52.56751,1.73020,JO02UN
UKBOTA,223,B/G-2070,Great Yarmouth Port bunker 1,WW2 Anti Torpedo Boat Gun Battery & Bunker,52.57382,1.73690,JO02UN
UKBOTA,223,B/G-2071,Great Yarmouth Port bunker 2,WW2 Gun Battery & Bunker,52.57646,1.73420,JO02UN
UKBOTA,223,B/G-2072,Ormesby Oboe Site bunker,"WW2 Oboe Site, Cold War Site",52.68352,1.71390,JO02UQ
UKBOTA,223,B/G-2073,RAF Polebrook bunker,Cold War Thor Missile Site,52.46631,-0.38516,IO92TL
UKBOTA,223,B/G-2074,Hertford bunker,Civil Defence / Cold War ,51.79366,-0.08013,IO91XT
UKBOTA,223,B/G-2075,RAF Mepal bunker,Cold War Thor Missile Site,52.39535,0.12225,JO02BJ
UKBOTA,223,B/G-2076,RAF Feltwell bunker,Cold War Thor Missile Site,52.47495,0.52286,JO02GL
UKBOTA,223,B/G-2077,Ixworth bunker,WW2 Bombing Decoy Site Bunker,52.30539,0.85744,JO02KH
UKBOTA,223,B/G-2078,Sheppard Grove bunker,Cold War Thor Missile Site,52.32265,0.92135,JO02LH
UKBOTA,223,B/G-2079,Jermin's Farm bunker (Ipswich),WW2 Aux Gp 5 HQ ,52.01134,1.04010,JO02MA
UKBOTA,223,B/G-2080,Earsham bunker - Sexton Wood,WW2 Bomb Store,52.47416,1.38040,JO02QL
UKBOTA,223,B/G-2081,RAF Woodbridge bunker,WW2 Bomb store & Bunkers,52.08770,1.40820,JO02QC
UKBOTA,223,B/G-2082,Saxmundham bunker,SDB Bunker bunker,52.23031,1.46810,JO02RF
UKBOTA,223,B/G-2083,Earsham bunker - Beech Wood,WW2 Bomb Store ,52.45407,1.40630,JO02QK
UKBOTA,223,B/G-2084,RAF Seething bunker,WW2 Bomb Store,52.50961,1.40770,JO02QM
UKBOTA,223,B/G-2085,Earsham bunker - Park Wood,WW2 Bomb Store ,52.47052,1.39890,JO02QL
UKBOTA,223,B/G-2086,Lowestoft  bunker (1),WW2 ARP & Cold War Control Centre ,52.48195,1.74040,JO02UL
UKBOTA,223,B/G-2087,Lowestoft  bunker (2),WW2 Bunker,52.47619,1.73670,JO02UL
UKBOTA,223,B/G-2088,Burgate bunker,WW2 Bombing Decoy Site Bunker,52.31718,1.02660,JO02MH
UKBOTA,223,B/G-2089,Tottington Manor bunker,WW2 Aux County HQ,50.89105,-0.27304,IO90UV
UKBOTA,223,B/G-2090,"The Garth, Bilting bunker",WW2 Aux County HQ,51.20667,0.94115,JO01LE
UKBOTA,223,B/G-2091,Godmersham bunker,WW1 / WW2 AUX,51.21239,0.93372,JO01LF
UKBOTA,223,B/G-2092,"Rosary Road WW2 Air Raid Shelter, Norwich",WW2 Air Raid Shelter,52.63031,1.31090,JO02PP
UKBOTA,223,B/G-2093,Norfolk County Emergency Centre,Civil Defence Bunker,52.61496,1.30741,JO02PO
UKBOTA,223,B/G-2094,Easton Aux Patrol Hide,AUX Patrol Base in old chalk mine,52.60427,1.27677,JO02PO
